Date,AQI,NO,NO2,NOX,PM10,PM2.5,RH,Temp ,WS
2017-01-01,0.0,2.1875,2.766666666666667,4.954166666666667,11.6875,0.0,70.77499999999998,0.0,2.904166666666667
2017-01-02,0.0,0.5125,1.3333333333333333,1.8458333333333332,7.770833333333335,0.0,85.3125,0.0,4.1083333333333325
2017-01-03,0.0,0.4833333333333332,1.4958333333333336,1.9999999999999998,7.087500000000001,0.0,85.17916666666666,0.0,4.654166666666666
2017-01-04,0.0,0.6333333333333332,2.1125000000000003,2.75,11.304166666666667,0.0,69.33333333333333,0.0,2.9916666666666667
2017-01-05,0.0,0.7291666666666666,1.5125,2.245833333333333,19.599999999999998,0.0,52.59166666666667,0.0,2.8208333333333333
2017-01-06,0.0,1.8958333333333333,1.945833333333333,3.845833333333333,11.987500000000002,0.0,62.08333333333334,0.0,1.9083333333333332
2017-01-07,0.0,0.5541666666666665,0.9791666666666666,1.5291666666666668,11.095833333333333,0.0,58.20416666666666,0.0,2.516666666666667
2017-01-08,0.0,0.5624999999999999,0.6666666666666666,1.2249999999999999,8.874999999999998,0.0,61.20833333333334,0.0,2.6624999999999996
2017-01-09,0.0,0.6333333333333333,0.9500000000000001,1.575,10.004166666666665,0.0,67.0875,0.0,2.7083333333333335
2017-01-10,0.0,0.6541666666666667,1.2625,1.9124999999999996,8.025,0.0,81.84166666666667,0.0,2.7166666666666672
2017-01-11,0.0,1.1416666666666668,1.8291666666666668,2.9583333333333335,4.9125000000000005,0.0,79.89166666666667,0.0,2.1375
2017-01-12,0.0,2.8874999999999997,1.7375,4.633333333333333,7.479166666666665,0.0,73.27083333333333,0.0,3.4500000000000006
2017-01-13,0.0,0.4916666666666667,0.4333333333333333,0.9208333333333334,15.116666666666667,0.0,72.68333333333332,0.0,3.583333333333334
2017-01-14,0.0,0.0,0.0,0.0,15.483333333333336,0.0,64.4,0.0,2.1375
2017-01-15,0.0,0.0,0.0,0.0,10.674999999999999,0.0,81.50000000000001,0.0,4.525
2017-01-16,0.0,0.0,0.0,0.0,21.816666666666663,0.0,64.33333333333333,0.0,2.9874999999999994
2017-01-17,0.0,0.47083333333333327,1.2,1.6666666666666667,18.2125,0.0,64.2875,0.0,2.7125
2017-01-18,0.0,1.1000000000000003,3.3375,4.454166666666667,13.041666666666664,0.0,71.71666666666668,0.0,2.6666666666666665
2017-01-19,0.0,0.9416666666666668,3.0208333333333335,3.9375,18.504166666666666,0.0,74.22500000000001,0.0,3.383333333333334
2017-01-20,0.0,1.7625,2.7000000000000006,4.4624999999999995,16.154166666666665,0.0,63.04583333333333,0.0,2.5083333333333337
2017-01-21,0.0,3.9083333333333337,3.6874999999999996,7.604166666666667,14.15,0.0,74.00000000000001,0.0,3.5833333333333335
2017-01-22,0.0,0.5833333333333334,1.008333333333333,1.5958333333333334,21.933333333333334,0.0,73.8875,0.0,5.2375
2017-01-23,0.0,0.7583333333333336,1.0583333333333333,1.8124999999999998,25.16666666666667,0.0,62.279166666666676,0.0,3.2874999999999996
2017-01-24,0.0,1.0999999999999999,2.0958333333333328,3.1875000000000004,15.274999999999997,0.0,64.27916666666667,0.0,2.2375000000000003
2017-01-25,0.0,2.641666666666667,2.6458333333333335,5.2749999999999995,13.408333333333331,0.0,77.70416666666667,0.0,2.841666666666667
2017-01-26,0.0,0.8416666666666668,1.8624999999999998,2.6916666666666664,26.429166666666664,0.0,62.18333333333334,0.0,2.704166666666667
2017-01-27,0.0,1.6666666666666667,2.8791666666666664,4.558333333333334,15.670833333333329,0.0,65.7375,0.0,2.066666666666667
2017-01-28,0.0,0.8291666666666666,1.2708333333333333,2.120833333333333,15.483333333333336,0.0,66.92083333333332,0.0,2.3333333333333335
2017-01-29,0.0,2.0708333333333333,3.079166666666667,5.158333333333332,15.033333333333337,0.0,73.47083333333332,0.0,1.6583333333333334
2017-01-30,0.0,1.2333333333333332,2.55,3.7916666666666665,8.870833333333332,0.0,71.64583333333334,0.0,1.9208333333333334
2017-01-31,0.0,2.4875000000000003,3.779166666666667,6.279166666666668,6.4875,0.0,73.78333333333333,16.0,1.5958333333333332
2017-02-01,-0.4,5.295833333333333,3.1999999999999997,8.5,9.083333333333332,0.0,74.87499999999999,18.458333333333332,2.4041666666666663
